genesymbol4	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0F02563g	-241.409568770017	213.131954348242	-7.67560720787194	0.00737458682848413	0.0237082269524326	-2.32778816138568
CAGL0F04323g	-41.5480682222538	118.980744990848	-7.67294318990155	0.00738104625455967	0.0237082269524326	-2.32806982476445
CAGL0J07722g	-49.051725263064	68.184797514682	-7.67273858050197	0.00738154269010502	0.0237082269524326	-2.32809146749478
CAGL0F02849g	-67.2588253048927	70.9182353490221	-7.65404580720552	0.00742708991662391	0.0238408307994898	-2.33007452156322
CAGL0J11462g	-157.044203865599	470.136161159789	-7.65195871393287	0.00743219925142507	0.0238435520709422	-2.33029664964566
CAGL0F09075g	-20.2427495384455	226.925608213257	-7.63806015223117	0.00746634692839036	0.0239311964613397	-2.33177954618326
CAGL0K10626g	78.5656635111584	75.5573422131238	7.6373598885955	0.00746807310482558	0.0239311964613397	-2.3318544300219
CAGL0B02167g	46.0857747124975	164.270470985093	7.6253355183289	0.00749779913118616	0.0240126995643884	-2.33314282499509
CAGL0G05115g	-59.6368276984175	86.5765378293977	-7.61220879523117	0.00753043573416737	0.0241034255907703	-2.33455485479363
CAGL0H06545g	19.9943642887653	15.828953084227	7.60989955265171	0.00753619726108863	0.0241080752863298	-2.33480385596362
CAGL0F08525g	-154.067484515278	165.648812064349	-7.60183954359069	0.00755635425893676	0.0241532200468568	-2.33567435763319
CAGL0L01067g	26.9478905856429	59.0670993975492	7.60080638185229	0.0075589433962549	0.0241532200468568	-2.33578610008548
CAGL0B00418g	45.3955321865851	208.787406515939	7.59691798861836	0.00756869873994149	0.0241705875856008	-2.33620697550058
CAGL0K03135g	-1865.66072626379	1934.57967727925	-7.59347353935778	0.00757735471297404	0.0241844264798002	-2.3365802257668
CAGL0A00231g	-11.9086765941883	76.9649378062558	-7.58754313171902	0.00759228975628846	0.0242057781595438	-2.33722380273786
CAGL0M05643g	37.4194452826094	94.9788034900673	7.58738157956001	0.00759269717068799	0.0242057781595438	-2.33724135130914
CAGL0H02871g	-18.9004511400546	47.2570129199094	-7.58470778370802	0.00759944450254769	0.0242134920226391	-2.33753192050498
CAGL0M00572g	-9.3361036002888	27.1089119138536	-7.58101894592446	0.00760876678659853	0.0242293967962543	-2.33793319590263
CAGL0L11198g	-30.1103432377723	41.0301362397794	-7.57310102790383	0.00762882960328678	0.024264023347368	-2.33879607859119
CAGL0K09526g	115.311601841263	271.276849285963	7.57169305550696	0.0076324047812074	0.024264023347368	-2.33894974109503
CAGL0I04224g	18.1303657965747	80.4500955795709	7.57101287690294	0.00763413273926069	0.024264023347368	-2.33902399828768
CAGL0C03223g	-73.5081550653334	133.97288680352	-7.5687786134315	0.00763981254125553	0.024264023347368	-2.33926803090806
CAGL0C04301g	-314.851637579563	507.923360388455	-7.56818433886447	0.00764132424272788	0.024264023347368	-2.33933296798687
CAGL0L03938g	53.6766163858578	61.018997441267	7.55231026380007	0.00768185645334529	0.0243771758532413	-2.3410720239369
CAGL0A02629g	109.349723915626	374.469797049081	7.55082161447338	0.00768567260145086	0.0243771758532413	-2.3412355539581
CAGL0I07755g	-44.5646474815281	113.137744688212	-7.54787114165018	0.00769324380733922	0.0243873649303473	-2.34155989258398
CAGL0B02563g	165.619996461312	162.232999753718	7.53877712803263	0.00771664432279551	0.0244476925175769	-2.34256146500234
CAGL0H06501g	24.0916511123345	70.1976629541257	7.53633997515534	0.00772293211388073	0.0244537663707768	-2.34283036718751
CAGL0L08866g	-8.43252269989215	34.7876467830327	-7.52601234968294	0.0077496551432634	0.0245245025602708	-2.34397214507687
CAGL0A01848g	41.411773686118	211.05564282091	7.52366596003156	0.00775574414639426	0.0245298973991384	-2.34423206805406
CAGL0G02013g	-38.7622727517255	55.2322920975153	-7.51988158797784	0.00776557860424574	0.0245436821964104	-2.3446516881635
CAGL0C04543g	56.2514634194321	51.6177735206443	7.51861419837099	0.00776887599103535	0.0245436821964104	-2.34479233080411
CAGL0L08602g	22.8110355997554	91.0186470634003	7.51521717027979	0.00777772355493446	0.0245577670935995	-2.34516957634488
CAGL0M07381g	48.012050059275	143.11157063778	7.50546666795504	0.00780319553525261	0.0246242972474553	-2.34625462458362
CAGL0E04048g	113.157262668146	547.309462247886	7.49606342484075	0.00782786869471699	0.0246882330027855	-2.34730418430995
CAGL0M01540g	36.2536473405021	81.3687247921098	7.4903083522121	0.0078430221584985	0.0247205813874358	-2.3479480801145
CAGL0C04367g	51.014311621919	131.780807343601	7.4888145393548	0.00784696202753994	0.0247205813874358	-2.34811540335897
CAGL0H04873g	15.2016853512937	19.6531279602719	7.48491496891883	0.00785725976424685	0.0247390930675077	-2.34855256851659
CAGL0H03597g	16.139143979672	150.280537984975	7.48195899968505	0.00786507803537507	0.0247486063962017	-2.34888430816687
CAGL0A01562g	-2142.86500270653	2985.15780137255	-7.48042937726612	0.00786912793187539	0.0247486063962017	-2.34905609443632
CAGL0B03465g	34.2637064815599	34.0819525278409	7.47434723232068	0.00788525957665907	0.0247854086131503	-2.34973997728249
CAGL0L04444g	-8.5133269997815	126.555483473815	-7.4682760685543	0.00790140729854201	0.0248222200086146	-2.35042393384876
CAGL0K10318g	16.4982622212189	83.4981360502154	7.46235466055015	0.00791720036643447	0.0248578765713809	-2.35109228173511
CAGL0H04389g	20.8809451063428	44.4877393818797	7.45428155673379	0.00793880198094337	0.0249117201813674	-2.35200550456941
CAGL0K11297g	46.6758518039089	71.3727071159548	7.4481484561094	0.0079552666158984	0.0249359369621387	-2.35270083279032
CAGL0L05720g	33.3102279573172	37.3201152884515	7.44808657700306	0.00795543297183513	0.0249359369621387	-2.35270785507529
CAGL0D06512g	17.1626018897153	16.9817554705929	7.44442605194137	0.00796528241871657	0.0249528304214553	-2.3531235101554
CAGL0B04059g	26.8428807511313	48.8911723533238	7.43384369656093	0.00799385066320496	0.0250200969993388	-2.35432785072181
CAGL0M06303g	-656.090807035048	824.000724136371	-7.43215848473181	0.00799841302589453	0.0250200969993388	-2.35452001081579
CAGL0K01969g	-41.5876310582713	37.8077145565977	-7.43150970051505	0.00800017042570459	0.0250200969993388	-2.35459401720448
CAGL0K10494g	105.228251746658	186.384613786796	7.42774944679705	0.00801036646592677	0.0250287006739315	-2.35502324600524
CAGL0J05544g	31.6022997251436	168.585230672455	7.42719614619617	0.0080118682586258	0.0250287006739315	-2.35508644774729
CAGL0M11506g	-35.7923076918401	119.627137665211	-7.42246764912442	0.00802471829319635	0.0250548542692152	-2.35562702015776
CAGL0E04708g	12.9225103677062	21.6001459169277	7.41476408732735	0.00804571379754307	0.0251063963732591	-2.35650944278236
CAGL0E01837g	77.1870498893861	101.566459246288	7.38925794366014	0.00811576818299531	0.0253073886274451	-2.35944651852714
CAGL0L05126g	48.716534102451	204.444812539465	7.38691430132124	0.00812224699917828	0.0253073886274451	-2.35971758626727
CAGL0H02563g	42.645397114208	45.113120839213	7.38605770754137	0.00812461675297321	0.0253073886274451	-2.35981671096923
CAGL0D01562g	-48.1990029489225	86.0182305385338	-7.38430408692016	0.00812947107169623	0.0253073886274451	-2.36001972333186
CAGL0L02981g	-15.5414242781668	25.8583976337712	-7.38312370838011	0.0081327407957366	0.0253073886274451	-2.36015643649568
CAGL0I05676g	-8.86839063448895	9.47235800724092	-7.37691953224536	0.00814995639936288	0.0253415012356245	-2.36087585603194
CAGL0F07271g	-18.3211531684818	49.7602596995752	-7.37310022678068	0.0081605791863011	0.0253415012356245	-2.3613194376828
CAGL0H02211g	-21.3540895711507	37.2294719197367	-7.37235341845521	0.00816265852972392	0.0253415012356245	-2.36140623638341
CAGL0C01881g	32.3188584801026	96.3377838140142	7.37112279962187	0.00816608653287412	0.0253415012356245	-2.36154931147532
CAGL0F05357g	39.0085839622755	195.577554975465	7.37102834446437	0.00816634972794119	0.0253415012356245	-2.3615602954003
CAGL0E03762g	17.2800158696821	42.3867723113648	7.36894143161274	0.00817216778150275	0.0253454981915232	-2.36180306074693
CAGL0A04433g	110.344746857669	229.633043533652	7.3659135890745	0.00818061912487021	0.0253502763988481	-2.36215556842947
CAGL0G09515g	34.2330731789103	57.0659255137953	7.36514361816672	0.00818277018343514	0.0253502763988481	-2.36224526414224
