genes	logFC.wtvswt.20min	logFC.wtvswt.30min	logFC.wtvswt.45min	logFC.wtvswt.60min	logFC.wtvswt.90min	logFC.wtvswt.120min	logFC.wtvswt.150min	logFC.wtvswt.180min	logFC.wtvswt.240min	logCPM	F	PValue	FDR
CAGL0J04884g	1.27476760136753	3.5258124544702	5.03308945810366	5.47808650141938	6.00158525179827	6.24310594800383	6.13254239174846	6.05941596280979	6.12629859749137	7.82875002297226	229.245961284588	1.5550031004944e-11	5.08777576943012e-09
CAGL0G00154g	-1.54567880868109	-2.87886941386034	-3.58931975092434	-3.21347806051897	-2.80086455360551	-2.54019823321102	-2.38265591485833	-2.41161173374399	-2.10198325623065	7.86006281262702	224.985162687203	1.72881442071759e-11	5.11913661483114e-09
CAGL0I04752g	-0.379372694672462	-1.37365809966714	-2.03043312091069	-2.14970469482093	-3.04393813755054	-2.87018553844491	-2.84113426926045	-2.75541204797777	-2.36812898328998	7.51692636448776	224.270391068421	1.76016158676142e-11	5.11913661483114e-09
CAGL0L04510g	-1.2772974219151	-2.48438357611169	-3.72283615054698	-3.90919850768467	-3.92222837572145	-3.57506233011775	-3.44813325694784	-3.50858137984386	-2.96012297323295	8.00082764977606	212.590918504631	2.38062172786112e-11	6.26836257981003e-09
CAGL0E03938g	-1.94831812582432	-3.92498522769362	-6.68671571898192	-7.1840560046108	-6.71693947709088	-6.76932589966528	-6.19268646795772	-6.75036604701515	-5.95543837797414	8.87427036884171	236.099414897106	2.45057344771298e-11	6.26836257981003e-09
CAGL0I04444g	0.607176622622977	0.863157806266902	1.16048634122987	1.49663112648393	2.23216639259518	2.94330232946231	3.33690511448931	3.44990423931049	3.40650001809757	8.64925132744384	210.539707582783	2.51452940164299e-11	6.26836257981003e-09
CAGL0L02827g	1.65793722727525	2.89238356460835	3.47031210878438	3.51542124804492	3.78581955950859	3.84098407276486	3.88333128651668	3.79982484474787	3.68940819845685	7.79168034402642	205.564600288758	2.8778450489766e-11	6.56988639866196e-09
CAGL0K03135g	-1.48456977599362	-3.36249414027697	-6.02155149083489	-6.33198802444909	-5.94016373213109	-5.43501044527724	-5.07176064922447	-5.44464837805869	-4.38278104791722	9.09135102402719	207.252061343691	2.88648304048186e-11	6.56988639866196e-09
CAGL0H08888g	1.90871050592587	3.42975250825934	4.06434036609225	4.12585191772541	4.59291336478211	4.75852480488678	5.05160250774877	4.95776090891087	4.92924778895384	7.4664978946694	202.037999347072	3.17300678910374e-11	6.92112105873252e-09
CAGL0E04708g	0.910181779553679	1.71726523778576	2.38189075077541	2.57233133384431	2.68830798559936	2.90732840930583	2.7761697330362	2.95464066855102	2.76414614085197	6.32543895973044	194.271596445551	3.95820763004339e-11	8.28848677731085e-09
CAGL0G02079g	-1.6192850746624	-3.89327064961087	-5.54220627157496	-5.38181335500101	-4.77867083239535	-4.05848367552971	-3.70080841069381	-3.91992095861513	-3.03008739616607	10.1512038345756	189.891339344096	4.50141327723209e-11	8.31990725028689e-09
CAGL0H00528g	1.188019111532	2.26036933408084	3.11971851342966	3.40006959964595	3.68355910923126	3.87862231334208	4.03690541633854	3.85479075625043	3.6569194465448	6.87042300311559	187.740107079637	4.80006150047263e-11	8.31990725028689e-09
CAGL0G05269g	3.60543471862601	6.89226162515209	8.51980149820119	8.74353733107313	9.19091360354658	9.16929766545978	9.15168593762152	9.57252972521944	9.24263217774302	8.68563707185644	187.26069810398	4.86975424602431e-11	8.31990725028689e-09
CAGL0F02937g	-1.3112994043376	-3.32727415071882	-6.02428827395878	-6.64359983303977	-6.09828764711482	-5.60225039078268	-5.28461932321265	-5.98177900275014	-4.61428290836408	9.65172856110925	186.565995985234	4.97286700972704e-11	8.31990725028689e-09
CAGL0F00253g	-1.05646949233364	-2.11162471904947	-3.21610611158325	-2.7609498801333	-2.91358475830115	-2.82719939899062	-2.61507294231463	-3.0535335605219	-2.4901439506861	6.93463548174554	186.169398885345	5.03288330646559e-11	8.31990725028689e-09
CAGL0G09713g	-0.875107180829502	-1.94357115531327	-3.43582853918994	-3.87646657449911	-3.91118132243751	-3.47153565394096	-3.74175302187342	-4.05079189303598	-3.41809842501069	9.18681623931614	185.527720551075	5.13180053874933e-11	8.31990725028689e-09
CAGL0C05027g	3.29962038828929	5.77472523651994	6.32917457667544	6.54020717348393	6.56329958336808	6.33731460737439	6.59829901423733	6.87555688277984	6.42768801299788	7.96245703905168	184.500363842904	5.29497232963367e-11	8.31990725028689e-09
CAGL0G01716g	-0.0744290601837829	0.458848279383106	1.00760600496966	1.31692301212234	1.83408330921451	2.06757682203929	2.31715574389574	2.41853164909751	2.25771765161969	7.68144084098019	184.201779761781	5.34353420875481e-11	8.31990725028689e-09
CAGL0J00649g	-1.47422415345072	-2.41576752858281	-3.21123414654423	-3.33708582486853	-3.08901841695337	-2.95415216194521	-2.70364192081726	-2.76476540793213	-2.52111605799234	7.23632892275114	182.302372101897	5.66501064864881e-11	8.31990725028689e-09
CAGL0G03927g	-2.20102687601873	-3.64418233308286	-4.06599621696271	-4.69581387394717	-4.44938835506373	-4.89176240352269	-4.80438260909439	-5.19606384946107	-4.26935317714391	3.84670628146813	181.359896484873	5.83293995035312e-11	8.31990725028689e-09
CAGL0F05709g	-3.72977581109328	-5.51786139238363	-5.67060236237678	-4.94990065570654	-4.6698350702888	-3.97680668521924	-3.58943475806396	-3.97914383715361	-3.36518027186776	4.06610560764409	181.265628223499	5.85005633565273e-11	8.31990725028689e-09
CAGL0G03003g	-1.87367908800083	-3.62320671102721	-4.22055874818552	-3.9901192766302	-3.78360431629818	-3.43144139381135	-3.21753553061011	-3.51829429101843	-2.91449895945941	6.08458911176052	180.84991500819	5.92624568100397e-11	8.31990725028689e-09
CAGL0H02057g	-2.12160685811902	-3.76409053210298	-3.81252547593531	-3.62558953139526	-3.24289192593435	-2.94236592513893	-2.45366062545005	-2.54782668924126	-2.20611765828794	7.11496484644455	179.301635889515	6.22045704871357e-11	8.31990725028689e-09
CAGL0B01203g	-1.15683782534406	-2.62667698952545	-4.64881210621041	-5.00870754445618	-5.1383825556774	-4.72776634452091	-4.64737029128642	-4.88245713040786	-4.02244184656937	9.10893595709548	178.983471665861	6.28302404658387e-11	8.31990725028689e-09
CAGL0G09130g	-1.53188913893781	-3.12555748098203	-5.84046649418709	-6.82009072399666	-6.54216415186249	-6.41358301277125	-6.03742431122195	-6.31945797661819	-4.71963363202948	9.52687443621565	184.227225907951	6.35714021034338e-11	8.31990725028689e-09
