gene.names	S37	S38	S1	S2
CAGL0A00105g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A00110g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A00116g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A00132g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A00154g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A00165g	3.78527238894664	3.37570577179812	4.46582081782816	3.80125516928793
CAGL0A00187g	5.94759890031041	6.04776105336475	5.84336192813057	5.96680137398437
CAGL0A00209g	8.37559091271242	8.42305009817397	8.46115632891702	8.41388135258962
CAGL0A00231g	6.19539226851309	6.29619778028451	6.29656391216079	6.19095028220448
CAGL0A00253g	7.05932648455854	7.11495156425866	7.03297082211923	6.92851825069576
CAGL0A00275g	7.18876003898227	7.18990303637451	7.37744086743416	7.15977712850141
CAGL0A00297g	5.3938435130785	5.26644905519538	5.16225775456178	5.27708346657038
CAGL0A00319g	5.51163567379187	5.48422891825874	5.54263614328151	5.3107012640921
CAGL0A00341g	3.24718656977485	3.43666561619046	2.55902715649289	2.69493494508114
CAGL0A00363g	7.94067423497964	8.01438177546898	8.26661058193915	8.11251030685028
CAGL0A00385g	3.51131308446734	3.34423189718239	3.54968367846366	4.09933835530807
CAGL0A00407g	7.65856029927123	7.55378096795156	7.61000329991327	7.56227044664613
CAGL0A00429g	8.21641361267101	8.32064266713598	8.56610403086712	8.36338185628274
CAGL0A00451g	6.35520496849448	6.49559165254354	6.82135814665334	6.55117873772529
CAGL0A00473g	6.86052164649171	7.06996281980691	6.82135814665334	7.04794615521439
CAGL0A00495g	11.969673328251	12.1205481768722	12.0655460381588	11.8954652513268
CAGL0A00517g	7.02671852195081	6.92724026868789	5.77931848954447	6.71706145406292
CAGL0A00539g	6.22328755636945	6.22885635766389	6.37087593390655	6.40060718080628
CAGL0A00561g	3.89340067983908	4.12396350164279	3.94950020492822	4.37831570932096
CAGL0A00583g	4.84850319960653	4.96915962700251	5.44968372538798	5.38622421673819
CAGL0A00605g	5.68881584007189	5.84062588984882	5.49025594021739	5.4019058743581
CAGL0A00627g	6.60535191788098	6.83825644985742	6.89371912915827	6.81401804514859
CAGL0A00649g	-2.35613349227612	-1.27901749550777	-3.7162330380728	-0.907336673841057
CAGL0A00671r	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A00715g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A00737g	3.07417442253873	3.34423189718239	0.797502938470557	1.14348417698707
CAGL0A00759s	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A00781g	6.80468622222394	6.7762221313379	6.10955438898031	5.99119538626779
CAGL0A00803g	5.95038328414283	5.96740637359681	6.1438684883548	5.98079127482541
CAGL0A00825g	5.81639103656131	5.7353752766149	5.95386484295637	5.74294347387078
CAGL0A00847g	5.34389497237943	5.21081884220045	5.88453073543168	5.37037022936766
CAGL0A00869g	5.28775830611156	5.02976914045134	5.37941997439674	5.12161157382186
CAGL0A00891g	6.09830872816305	6.10990641360352	6.15232098903408	6.07509676546891
CAGL0A00913g	6.19069016087114	5.88777885490835	6.19385624903489	6.16973376853328
CAGL0A00935g	5.25660104248052	5.03962771524236	5.58070983801874	5.15284004267747
CAGL0A00957g	5.88494219040527	5.54085696173231	5.70082057283386	5.98079127482541
CAGL0A00979g	9.6330268372187	9.82535686292599	10.2707169774356	10.1002476203265
CAGL0A01001g	6.19773758778465	6.13771025227549	5.83288350922293	6.25278961464757
CAGL0A01023g	6.48952694959305	6.2775735401994	6.41369259287996	6.22072836507199
CAGL0A01045g	8.91999991906385	8.85613580915554	7.75857091363781	8.47198856307091
CAGL0A01067g	7.32157866477922	7.55978798906275	7.74186587894094	7.57269961805769
CAGL0A01089g	4.04697926295763	3.91491458049333	3.74115655538274	3.36236743645371
CAGL0A01111g	8.30881302345768	8.28844720657892	6.99587949098488	8.14703934325886
CAGL0A01133g	6.3986667803254	6.20715082034319	5.8009837302909	6.18492019226066
CAGL0A01155g	5.17324881533764	5.12544846125085	5.33555818120921	5.29399028369842
CAGL0A01177g	3.43384527639158	3.15766373655134	3.06800150708738	3.59843680400583
CAGL0A01193g	5.00667958504965	5.20644941048886	5.14541999868919	5.46795641142568
CAGL0A01199g	7.16498478618203	7.70314342140051	7.29967529387727	7.07101660107519
CAGL0A01221g	7.48795813533581	8.22127590139382	7.49175757946332	8.17696867471397
CAGL0A01243g	11.4742042315361	11.4142109178364	6.12681345517393	6.65734043914521
CAGL0A01284g	2.70363550093749	2.76466351722719	1.57753451241987	2.43528695953829
CAGL0A01325g	1.77166517125104	1.63226808807502	2.08103178608419	1.90023831985821
CAGL0A01366g	3.35198049204269	3.68299155869434	1.57753451241987	2.69493494508114
CAGL0A01408g	1.29904053235621	1.46676245222966	1.10674450699242	1.7117881128812
CAGL0A01430g	9.21622907384674	9.47830819791474	9.56041246356025	9.71064973094448
CAGL0A01452g	6.17172696164935	6.19396899819234	6.18564431065622	6.15129649581792
CAGL0A01474g	7.04376661156388	7.25376008863132	7.25328028926983	7.08888806449297
CAGL0A01496r	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A01540g	10.597427602108	10.728053088184	11.0850183287695	11.0087460462253
CAGL0A01562g	11.5059569402917	11.6761824013224	12.0843030217647	11.9022575322736
CAGL0A01584g	1.2273859076954	0.985523400878222	0.797502938470557	1.04038609360397
