genesymbol3.20m	S3	S4	S7	S8	S11	S12	S15	S16	S19	S20	S23	S25	S26	S29	S31	S32	S35
CAGL0L05984g	-3.703235086	-3.703235086	-1.923744387	-3.703235086	-1.433893573	-1.259476553	-1.595708633	-2.044265425	-0.967894283	-0.161711505	-1.348420667	-1.12078697	-3.703235086	-0.810481184	-0.738197736	-3.703235086	-3.703235086
CAGL0L07018g	1.75604387	2.710126474	0.813879719	1.85557635	1.589925819	1.19708703	0.12844673	1.612996276	-0.967894283	1.138465537	0.035084509	0.848464523	0.481550156	0.088968058	-1.356966391	0.288716969	0.229282267
CAGL0M03421g	-3.703235086	-0.466983398	-1.923744387	0.330562733	-0.59185972	-0.39855679	-1.595708633	0.306234272	0.464884479	0.906576317	0.728148612	0.293935923	-0.179324654	1.275309373	0.521884506	0.288716969	0.050072479
CAGL0M04103g	-1.506960002	-0.090736925	-1.923744387	-0.055409318	0.322158893	-0.106129234	-0.77362669	1.04602615	1.995329711	1.027174962	0.728148612	0.048858385	-0.952888406	-1.162178536	-2.463414718	-0.623345537	-2.226281407
CAGL0M09042g	-0.673624826	-0.090736925	-1.15083362	0.330562733	-1.433893573	-0.106129234	-0.77362669	-0.435454134	-3.703235086	-1.308822957	-1.348420667	-1.898035082	-0.952888406	-1.162178536	-1.014659694	-2.185266945	-2.226281407
CAGL0J03058g	2.330034088	2.846090428	3.397435424	1.85557635	3.730945803	2.226265543	4.520074518	4.140612924	4.262567444	4.990216806	5.469541925	6.001109872	3.769558346	6.249124174	6.818625266	5.819084462	6.207201136
CAGL0F02607g	-3.703235086	-3.703235086	-1.923744387	-3.703235086	-3.703235086	-3.703235086	-0.77362669	-3.703235086	-1.766048389	-1.308822957	-0.72892474	-1.12078697	-0.761455287	-2.321001147	-2.463414718	-1.462081801	-0.393183382
CAGL0M10153g	0.235218345	-3.703235086	-1.923744387	0.330562733	0.322158893	0.344827081	-0.253204545	1.260735014	1.302407211	0.906576317	1.055039683	0.293935923	1.090366624	-0.527936484	0.521884506	0.592395556	-0.154598662
CAGL0C02189g	11.03334974	10.97701517	10.21828579	10.22525734	9.688241775	9.62164066	9.119641312	9.030492345	9.129587855	8.963048728	8.230921488	8.355793971	8.091913068	8.572693996	8.625470086	8.57636174	8.678242378
CAGL0B01947g	8.692767506	8.848496012	8.308650865	8.324832476	7.618230722	7.390685377	7.063133447	7.24318067	6.769912403	6.836932739	5.752030661	5.948386903	5.755645857	6.083177674	6.21126576	5.997703786	6.691052855
CAGL0J07898g	8.43170341	8.314034646	7.732336443	7.699643132	7.133890595	7.12249805	6.48405545	6.39071327	6.435258657	6.437941553	6.28169589	6.289517236	6.28402251	6.355099461	6.182482219	6.373825194	6.632522447
CAGL0C04917g	7.453692492	7.71303354	7.233112021	7.182955581	6.767019351	6.600937035	6.036301835	6.135895422	5.93359318	5.660469455	4.705413402	4.68607354	4.681438619	5.097860815	5.044732091	5.012286665	4.883509892
CAGL0D00528g	11.74839131	11.8184582	11.49507498	11.46958794	11.19872046	10.96634212	10.74945552	10.78976089	10.31067487	10.41721818	9.677185604	9.535432726	9.595130971	9.737149801	9.765699622	9.778983468	9.86320988
CAGL0M08552g	8.422479569	8.452749731	9.287929575	9.242676477	9.941860868	10.19369964	10.26456537	10.36612272	10.26911852	10.28210042	10.56273633	10.52019711	10.63304755	10.41376477	10.40891385	10.2783055	10.30344971
CAGL0I00748g	8.792796749	8.767317391	9.3590083	9.329301286	9.599375889	9.445201926	10.23931389	10.24549718	10.34986737	10.63629427	11.00876201	11.35718443	11.31251607	11.46038454	11.27869919	11.45566092	11.64784834
CAGL0I04444g	6.387162388	6.376258173	7.101937602	6.859018586	7.334700763	7.146997057	7.533758799	7.549097615	7.787958761	7.960906696	8.613000397	9.35731109	9.290398556	9.717625602	9.773819975	9.885402828	9.787215859
CAGL0L03355g	4.568850177	4.709312976	5.587460576	5.48056619	6.260078521	6.103758161	6.49222239	6.479103539	6.512812509	6.552901996	6.656268168	6.559364627	6.704800321	6.670218995	6.900438919	6.729443364	6.67760662
CAGL0G01100g	6.14510141	6.255265845	7.387547196	7.327831052	7.92292663	7.958720136	8.10460593	7.988035946	8.020575048	8.156214527	8.21106217	8.209440591	8.294454286	8.195577696	8.34937202	8.121021779	8.059012326
CAGL0K01221g	5.566514837	5.502899754	6.429439252	6.111645994	6.827891684	6.827864359	7.330136132	7.283627039	7.287910458	7.374746434	7.540475903	7.455510188	7.533840143	7.725397046	7.828788022	7.800119708	7.550003445
CAGL0I06292g	4.94885655	4.845350114	5.829407357	5.701240654	6.130154311	6.156423468	6.586781144	6.704377744	6.828995231	6.869561844	6.975262188	6.949726861	7.170380733	6.985975225	7.246719763	7.024057186	7.03778998
CAGL0G09603g	4.681392919	4.929400407	5.04232741	5.219933494	6.017072785	6.269126488	6.323977182	6.487119075	6.628196421	6.535214559	7.153384723	7.195746891	7.257279989	7.156582931	6.873679915	6.988732104	7.28455522
CAGL0K07832g	12.53627249	12.42018993	11.64649526	11.69092323	11.15725646	11.04130448	10.74519053	10.68926497	10.66218841	10.60741537	10.39142602	10.56921709	10.43009167	10.60666059	10.3846376	10.7008235	10.83887152
CAGL0J06270g	4.333240834	4.598144849	5.12187388	5.063174391	5.990692753	6.05650613	6.391028533	6.385004857	6.357126044	6.545348203	6.599427268	6.625226293	6.615945824	6.449753949	6.481496879	6.221693895	6.259710509
CAGL0H08558g	4.500365063	4.8014144	5.282818305	4.998036303	6.105779941	6.06387717	6.351172809	6.299589547	6.529871753	6.68480812	6.978880297	7.132164852	7.304874503	7.269311248	7.418769031	7.399073803	7.046782866
CAGL0J09284g	3.318977716	3.2572718	3.944295774	3.570957127	4.280830152	4.383564264	5.071078737	4.956864265	5.37744934	5.144836483	5.894209389	6.23553144	5.998295026	6.098841634	6.23948625	6.010569669	6.087385941
CAGL0I02992g	7.412356902	7.345311574	8.020826335	7.957800609	6.290134422	6.223780489	5.845492482	5.693942487	5.613399011	5.810854105	5.223367933	5.225968062	5.419973884	5.323499402	5.053841931	5.397372136	5.737263968
CAGL0I06138g	4.352795385	4.559100111	4.733447488	4.511330077	5.320963034	5.404324688	5.851853521	6.011743021	6.245896954	6.345279869	6.731117416	6.75625154	6.935705663	7.141536729	7.732789293	7.414887163	7.485324867
CAGL0L05016g	5.129762684	4.898452529	5.524453533	5.634227828	6.160054345	6.096588591	6.559835838	6.810398253	6.826235958	6.978280662	7.376428202	7.5111003	7.731893114	7.540852722	7.133122759	7.442446955	7.59054116
CAGL0D01584g	4.352795385	4.201632762	4.526857904	4.566289492	5.060597872	4.990158701	5.725919926	5.357470455	5.753604286	5.908296556	6.355918212	6.730460848	6.691560264	6.969029101	7.197218789	6.978945958	7.135162943
CAGL0B00770g	5.663659602	5.942829413	6.532012754	6.493573787	7.292129446	7.184674165	7.622000816	7.718673263	7.680536602	7.696825189	7.80653647	7.512614304	7.602379096	7.610804089	7.830776818	7.479935765	7.37063395
CAGL0I07447g	10.67883306	10.75907382	10.30775113	10.19687502	10.17370353	10.15690695	9.745895583	9.788337592	9.454829838	9.364978248	8.555605273	8.516844449	8.447398626	8.795712442	9.279561169	8.781691825	8.946366783
CAGL0J03542g	3.873408762	3.816460655	5.24778458	5.185240559	5.638093912	5.392664146	5.800162148	5.80070485	5.827211714	5.856333577	5.968883097	5.787606765	5.697734393	5.979816299	6.148867818	5.697051944	5.504688817
CAGL0D05318g	5.011713082	5.215458533	5.751513056	5.848931908	6.576183818	6.731641638	6.882306123	7.199942863	7.111037947	7.060070509	7.140519982	7.122281998	7.385513052	6.947562635	7.082831812	6.957512132	6.885713491
CAGL0I01386g	6.59848603	6.744345074	7.749970272	7.447327702	8.256228498	8.136154739	8.394402561	8.417950167	8.518754753	8.657384565	8.706528626	8.857897115	8.646314617	9.029920035	9.240698243	8.95393244	8.674862637
CAGL0H03399g	9.168080855	9.2058307	9.4929478	9.341824988	9.056688476	8.978136667	8.70049082	8.694955667	8.327129026	8.179173896	7.136206116	7.265651376	6.882919772	7.493248248	7.684484307	7.390486574	7.781319517
CAGL0L09086g	4.121568131	4.132389066	5.144907002	5.173488343	5.568452971	5.702304961	5.979338939	6.098014889	6.129852977	6.088882775	6.279741625	6.257368769	6.346437869	6.397936548	6.665097313	6.133286163	6.228434771
CAGL0C03223g	7.423958312	7.502782387	6.534921937	6.818089387	7.919434526	8.17240851	9.212161549	9.38062123	9.173670744	9.506232594	9.59509161	9.522340693	9.353191466	9.796188429	9.907186819	9.915428394	9.979118426
CAGL0G04433g	6.382413225	6.364982837	7.481017566	7.555417114	7.914180471	7.769946323	7.941208753	8.133011802	8.086627125	8.502164055	8.435670172	8.891451033	9.036591533	9.133996448	9.41850388	9.179322863	9.117245434
CAGL0K11594g	4.333240834	4.361463646	6.246326307	5.955709841	5.760248622	5.892320147	5.870770069	6.055523732	6.061108223	6.133227583	6.357772031	6.338144106	6.358087734	6.463935425	6.864648804	6.465450075	6.063953672
CAGL0E02959g	6.116787836	5.947876345	5.261900322	5.4516651	4.520961352	4.826459139	4.55167843	4.741462501	4.446299364	4.657995377	4.026394219	3.926757542	4.149177819	4.010139084	3.657857287	3.544443858	4.203672681
CAGL0L08184g	10.13059411	10.04840901	9.715051086	9.420371078	9.327614182	9.096969139	8.665710405	8.688597533	8.611417965	8.326739126	6.644166588	6.334724593	5.771220668	6.395824634	7.498499333	6.810766225	6.81378307
CAGL0J07062g	9.141624985	9.216848274	8.415116077	8.47839394	8.244414588	8.283916448	7.810149172	7.791682742	7.567775305	7.231473186	6.899654606	6.943005185	6.688487533	6.808417756	7.113651937	6.611944038	7.125291676
CAGL0J00825g	6.022259167	6.132085581	7.006656997	6.628815557	7.462575908	7.346037083	7.724349513	7.716402131	7.671341118	7.983442372	8.127686722	8.197253225	7.99658089	8.604589577	8.585588791	8.347060458	8.179747359
CAGL0G08019g	4.814278516	4.721152372	5.615215067	5.185240559	5.832584385	5.933140339	6.277479925	6.195813382	6.546731633	6.359707813	6.770617601	7.171032866	6.940018533	7.074459888	7.277181662	7.052329706	6.939817166
CAGL0M11286g	5.76929976	5.748273542	4.76352331	4.653477296	4.057572768	3.864525889	3.61740171	4.042493043	3.954264002	4.147963778	3.73839728	4.129810702	3.845090649	4.032061233	3.978029242	4.108395906	4.22495793
CAGL0J10179g	7.29090328	7.177144068	7.111713174	6.941020047	6.723628145	6.913995855	6.277479925	6.602296326	6.093597145	6.179506765	5.143947813	5.053642278	5.317620765	4.89150778	4.554241575	4.933408431	4.980562352
CAGL0K12628g	7.02750344	6.908665261	6.614084799	6.633112363	6.316925021	6.067548615	6.234311272	6.069826955	6.027870775	5.750817072	4.859901654	4.838719647	5.01482209	5.103048087	4.547807694	5.025023724	5.367864213
CAGL0L10912g	4.601910971	5.181582179	4.550050806	4.374312144	5.277978276	5.357106148	5.870770069	5.743857753	6.519660432	6.413254634	6.929876367	7.147837938	7.055028769	7.016535396	7.051338881	6.987105682	7.361052363
CAGL0I08591g	3.194455467	3.047595567	4.733447488	4.511330077	4.989105897	4.791366096	5.049103121	4.550684181	4.778674326	4.866350606	5.165275395	5.203646491	5.221688402	5.575662083	6.356385511	6.091512396	5.969378991
CAGL0L08888g	5.583166713	5.982718994	5.824660255	6.12391075	6.864672567	6.893457474	7.479334004	7.588127024	7.557829685	7.620997332	7.847353223	7.797325485	7.704269322	7.742949087	7.961777402	7.52546707	7.538360726
CAGL0J02420g	7.313533107	7.198474861	6.594697577	6.502995192	6.084109238	5.904687933	5.564886526	5.48568866	5.307946907	5.593681494	5.247566065	5.053642278	4.749854722	5.158910028	4.790566293	5.264043911	5.299282299
CAGL0F07095g	7.369801957	7.058503774	7.004559785	6.859018586	6.133172355	6.045378473	5.746549641	5.512115927	5.414662382	5.67438759	4.906240085	5.045298195	4.385090116	4.848915434	4.910758341	4.821045001	4.916591472
CAGL0F00363g	10.67543978	10.7640898	10.94454222	10.70887781	10.68932849	10.69520836	10.02595562	10.06872547	9.755309271	9.500384441	7.88704689	7.422065079	7.290760285	7.333610982	8.240382676	7.268590481	7.260276762
CAGL0I02794g	4.552031262	4.636160675	5.536115931	5.536687393	6.306268406	6.19721385	6.624421862	6.413323699	6.566706804	6.470213759	6.599427268	6.16796328	5.745825519	5.840795575	6.509909334	5.961719309	5.861386671
CAGL0K02145g	6.456585262	6.663819326	6.895610764	7.162293015	7.636424872	7.89712404	7.969271826	8.256166451	8.179278651	8.285015493	8.641434644	8.6630724	8.895822917	8.396951111	7.84658925	8.390156469	8.541248057
CAGL0M10549g	8.344045109	8.179981995	8.868057053	8.460371433	9.079163129	8.907685171	9.5747588	9.682367354	9.850041615	10.21544127	10.56484433	10.72948263	10.12352801	10.83112835	10.8930807	10.62572276	10.54829934
CAGL0G01474g	5.320594315	5.475202192	6.003323113	6.1895642	6.496396571	6.559820877	6.834928128	7.201567587	7.088186638	7.276272837	7.467665906	7.500457554	7.880656644	7.448101482	6.707565561	7.299060736	7.369439725
CAGL0G04389g	5.940615359	5.952905683	5.363583103	5.275963136	5.047860078	5.080145282	4.487762749	4.342606001	3.892294935	4.037432204	3.899785578	4.362536655	3.534245339	3.846581664	3.645858195	3.727020326	3.958879139
CAGL0K06809g	4.500365063	4.330882724	3.566192021	3.45923789	3.219943293	3.214381217	3.282739748	2.554658456	3.300492641	2.893649904	1.870863045	2.493460572	1.816417093	1.917395562	1.979972232	1.811927993	1.493374639
CAGL0I02024g	2.248867124	3.120926197	3.318595817	3.497446998	3.308042684	3.291755519	4.55167843	4.388975266	4.556954282	4.489785222	5.082496634	5.03690557	5.072531515	5.193364392	5.571044809	5.050165371	4.814980173
CAGL0H06853g	5.506671448	5.582938064	7.198670346	7.044648833	5.756339125	5.589364372	4.403667924	3.71861786	3.664098585	3.933242447	3.224128143	3.327193188	2.931128677	2.804181383	2.516539962	3.066334433	2.473569096
CAGL0K12518g	4.741968931	4.929400407	5.074674192	5.063174391	5.775781522	5.639558792	6.707440778	6.619414309	6.845440958	6.824504024	6.860964766	6.885738851	6.59202805	6.850663287	7.444973027	6.597093432	6.285265473
CAGL0I06050g	13.42621036	13.50183261	13.47847233	13.23611944	13.54397325	13.25578235	12.86560379	12.82489285	12.22410008	12.03755644	9.80157578	9.004446407	8.517758417	9.369065512	11.13955402	9.450846464	9.953843923
CAGL0F05841g	2.79778415	3.411367515	3.97888987	3.37964289	4.789326574	4.958871121	4.741777148	5.017153799	4.647270378	5.041234286	5.26347557	5.203646491	5.43471928	5.341167671	5.608622468	5.367679541	4.974291409
CAGL0K08602g	3.818209991	4.585246992	4.379278603	4.104114653	3.882114469	3.606380706	3.282739748	3.371338494	3.507565127	3.280898879	2.064914709	2.164163485	1.931784959	3.081488123	3.18069661	2.671986262	2.672599464
CAGL0L11088g	7.323477981	7.310469475	6.981286968	7.005412546	6.084109238	6.139081106	5.374785997	5.734909763	5.600538011	5.411786888	5.271365011	6.190839423	6.154915147	6.024242684	5.395849363	6.323157913	6.730655595
CAGL0I01936g	0.235218345	-0.466983398	-0.279361363	0.330562733	-0.303711787	-0.765728898	-0.77362669	-1.292943301	-1.766048389	-1.308822957	-3.703235086	-3.703235086	-2.736215545	-3.703235086	-2.463414718	-3.703235086	-3.703235086
CAGL0G05984g	1.187384897	-0.090736925	0.813879719	0.634766268	0.877283215	1.653090269	2.136266096	2.018952736	2.403405386	2.267977569	3.123115566	3.483592376	3.784984481	4.317363952	4.534853208	4.277607226	3.739787429
CAGL0L01831g	2.248867124	2.756886078	2.188990537	2.716066173	2.254133657	2.226265543	1.240951517	2.132326186	1.022845846	1.027174962	-0.121390803	-0.24654665	0.555371436	-1.62823859	-1.806621258	-0.982601416	-1.511922966
CAGL0L11990g	1.973744099	2.710126474	3.084500761	2.073589857	3.793326542	3.72271132	4.117245218	4.270132007	4.143484445	4.121114608	4.451353262	4.895525691	5.338680561	4.897491036	4.279261618	4.65069681	4.659511055
CAGL0I08943g	0.538202946	-0.466983398	0.260081588	-0.583940765	0.482206245	0.136897595	0.891708992	0.925363585	1.169387537	1.742236125	2.299040448	2.338187017	2.605894466	2.008671166	2.435215993	2.63922352	2.60925856
CAGL0M07634g	1.351895835	0.849047893	1.782027262	1.285836222	1.724080571	1.397082248	2.436313684	2.47091166	1.995329711	2.95575129	3.582250743	4.161038804	2.860078732	4.326262782	4.475073936	4.298740339	4.21435456
CAGL0M06281g	0.235218345	-0.466983398	-1.923744387	-1.426793893	-2.161960545	-2.016046099	0.42996583	-0.435454134	-0.967894283	-0.452992547	-2.457276189	-0.618434671	-1.173666465	-1.62823859	-2.463414718	-1.462081801	-3.703235086
CAGL0C03245g	3.237168281	2.710126474	3.588765981	3.008397065	3.430858585	2.749478421	3.459752991	3.605353021	4.013680533	4.147963778	5.018311056	5.283857031	4.201848017	5.780558617	5.692674885	5.253258828	5.227276754
CAGL0G06182g	2.79778415	3.440305638	4.045684728	3.707613112	3.665745403	3.684967176	3.984596194	4.466699509	4.178522847	4.866350606	5.370184792	5.92128483	5.934017843	5.686935956	4.123572345	5.589688682	5.695940469
CAGL0J03806g	6.903707895	6.866643791	7.731068598	6.971880271	8.240221768	7.597829673	8.66480748	8.56530115	8.519608999	9.012738181	9.048485677	9.049469717	7.820173705	9.056567893	9.575595138	8.790110783	8.409754046
CAGL0C03872g	2.678874332	2.133602364	3.115925733	2.073589857	2.972825005	2.327725627	3.888863344	3.416807668	4.032954425	3.993697459	4.790226094	4.769489043	4.075819354	5.20305923	5.828922778	4.530785961	4.603727963
CAGL0D04686g	0.788468741	1.291611426	0.651809149	-0.055409318	0.877283215	0.526529005	0.42996583	0.306234272	-0.967894283	0.080523766	-1.005673483	0.293935923	-0.761455287	-0.088876397	-0.738197736	-0.623345537	-0.393183382
CAGL0C04213g	-1.506960002	-0.977359277	-1.923744387	-3.703235086	-0.063645065	-1.259476553	-0.253204545	-0.435454134	-0.080500832	-0.161711505	1.380925903	2.677487597	2.089190478	1.480559983	1.427789703	1.152660633	1.18124828
CAGL0L12320g	1.499553001	1.012124502	2.246912276	1.450704925	2.707219112	1.999050834	3.036944626	2.382002236	2.721140203	3.525746983	3.378196366	3.182515868	2.360290779	3.498508962	4.166199617	3.207113246	2.978571073
CAGL0L12914g	7.417008667	7.381198723	8.281193191	7.4375344	8.75552465	7.655074622	9.329619789	9.184666514	8.821352768	9.656955353	9.80004267	9.746696423	8.430332496	9.92350928	10.46408979	9.498717925	9.601598498
CAGL0J02024g	0.788468741	-0.090736925	0.469200197	1.732825146	0.988114672	1.300547438	-0.77362669	0.098694887	-1.766048389	-1.308822957	-1.798838525	-0.618434671	-1.434443795	-0.527936484	-1.014659694	-0.623345537	-0.679196733
CAGL0C00671g	5.631999298	5.759798745	6.657443891	5.780853387	7.053334776	6.400107481	7.354979563	7.260431176	6.896315733	7.846727751	8.056991219	8.051762957	6.74380669	8.371921468	8.754696329	7.593317734	7.862505917
CAGL0K08668g	0.235218345	0.454362654	0.015427705	0.885862155	0.877283215	2.277887321	0.891708992	1.612996276	2.144552105	1.742236125	2.388809724	2.801574963	2.874571406	2.854260527	1.941223588	3.314768333	3.098743666
CAGL0M00132g	-0.673624826	-0.466983398	-0.279361363	0.330562733	-0.952297307	0.136897595	0.12844673	-0.435454134	-0.080500832	0.469133444	1.493127911	0.848464523	1.723402454	1.602779449	0.166331612	1.811927993	1.749837361
