genesymbol.240m	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0E03740g	0.809107553253852	5.75711761228918	6.5044986428882	0.000106267560622256	0.000304327505392512	0.912566894502287
CAGL0L01837g	0.810846980176579	6.89249344710081	6.50214101781966	0.000106561499376455	0.000305002432605656	0.909585910147692
CAGL0C01155g	0.947029288959131	5.56927774900546	6.49968569076815	0.000106868561148584	0.000305714162629967	0.906480630685074
CAGL0I07975g	-2.11780618731341	5.74280617962595	-6.49720728027377	0.000107179487651678	0.000306436164858839	0.903345370114002
CAGL0H05533g	-0.794436860229128	7.25243144241539	-6.49281952262549	0.000107732369151971	0.000307785722291562	0.89779279022112
CAGL0L03960g	0.606741368796087	7.32763696618167	6.49252890459588	0.000107769098177733	0.000307785722291562	0.897424933957632
CAGL0G09515g	1.71016553152644	6.84352494436784	6.49185688596431	0.000107854081813335	0.000307860478894662	0.896574269679691
CAGL0B01969g	1.38497233006832	3.12110424690206	6.48960424882689	0.000108139483826187	0.000308506919798415	0.893722379634973
CAGL0M13629g	0.808890145870081	8.3142204187743	6.4795264295018	0.000109426424989423	0.000312008352298274	0.880955618787794
CAGL0G08404g	-0.864860863846473	5.45586031606177	-6.47253009897765	0.000110329667686112	0.000314412526040716	0.872084835674469
CAGL0M08382g	-1.00439024690395	5.93705268465039	-6.47002100484123	0.000110655573689043	0.000315023829416929	0.868901966688696
CAGL0H01749g	1.06749251638158	4.23732383256144	6.46995215407096	0.000110664531479987	0.000315023829416929	0.868814615742991
CAGL0D04070g	-0.530792176023504	5.74181225749015	-6.46719860422948	0.000111023428876149	0.000315873722916653	0.865320686064162
CAGL0G01430g	-0.736141237733371	7.19706060044927	-6.46543749022964	0.00011125363697552	0.000316356756961895	0.863085526584751
CAGL0L12650g	0.831903839684977	6.17880614286786	6.46213035972967	0.000111687342500029	0.000317234460346826	0.858887120400679
CAGL0M03003g	-2.06981614583299	2.37129647253715	-6.46211320232801	0.000111689597362025	0.000317234460346826	0.858865335371441
CAGL0K01001g	-0.937042725349948	6.39515847503693	-6.46169862976165	0.000111744096443084	0.000317234460346826	0.858338934334862
CAGL0B01287g	-0.993569044778124	4.9456211585771	-6.45798502545425	0.000112233575175525	0.000318451363709418	0.853622616178338
CAGL0I03784g	-0.98637903595795	6.21149884218675	-6.45639836154783	0.000112443420134717	0.000318873946048345	0.851606991726035
CAGL0I02376g	-1.78433471995955	2.17233323838696	-6.45548201645263	0.000112564806429639	0.000319045350113243	0.850442760916893
CAGL0C05269g	1.54646013179978	7.08168787748676	6.45280808766117	0.000112919832810959	0.000319793813681704	0.847044871308263
CAGL0H05269g	1.11994209900413	6.67127601487096	6.45202913732217	0.000113023485897544	0.000319793813681704	0.846054847683764
