genesymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0C00671g	0.490354438195417	5.89453422756664	1.33663024668763	0.280080048690157	0.363499854423898	-7.35315254864544
CAGL0B00462g	0.46495196188662	0.491327204216309	1.33476047751928	0.280615306881836	0.364110074676223	-7.35521920911628
CAGL0K07920g	0.176527174726445	5.04070304172059	1.33367985708271	0.280925160966534	0.364427608534143	-7.35641333313382
CAGL0D02150g	0.155230929584836	4.62362872471554	1.32992515937702	0.282004655562539	0.365743172895783	-7.36056075112757
CAGL0K06743g	0.0415951366082643	7.07772347238724	1.32720015910068	0.282790917565826	0.366677910493812	-7.36356914445482
CAGL0M09383g	0.0989395778303717	5.415898268848	1.32497703851111	0.283434124731161	0.367426767347277	-7.36602243927264
CAGL0A04587g	-0.0373402998946344	3.9274745954015	-1.32211812165608	0.284263609104508	0.368416699777559	-7.36917599184341
CAGL0K07337g	0.780101378626268	5.03463175100891	1.32138625344217	0.28447637413305	0.368542546934716	-7.36998303630546
CAGL0F09097g	-0.111987392984138	6.21077723124736	-1.32133097824897	0.284492450439864	0.368542546934716	-7.37004398513047
CAGL0D02442g	0.136524931740339	7.49985528756825	1.31836633453272	0.285356129513253	0.369575820515428	-7.37331207371726
CAGL0J07568g	-0.107853741722366	9.11241676019251	-1.31767742115107	0.285557233026275	0.369692085770168	-7.37407125874417
CAGL0F05687g	-0.203414172291769	6.05286197816097	-1.3176061360239	0.28557805088448	0.369692085770168	-7.37414980998107
CAGL0M12254g	0.155917660645536	5.88333369866539	1.3169129386746	0.285780575176682	0.36986868334803	-7.37491361386353
CAGL0F07953g	-0.218096061536835	1.70250988706328	-1.31463665899548	0.286446702194692	0.370645073723243	-7.3774210910642
CAGL0M05027g	0.0952569955074489	7.32733459013882	1.31390684753657	0.286660627277321	0.37083611783043	-7.37822481425258
CAGL0F03817g	-0.227253243919463	6.89047622004475	-1.31158273317988	0.287343028123762	0.371632973266862	-7.38078360707896
CAGL0M13079g	0.164530891894005	4.69934384466913	1.31090154259188	0.28754336907069	0.371765156195548	-7.3815333793931
CAGL0G01034g	0.102433385234713	9.15633572773256	1.31078342712678	0.287578122612034	0.371765156195548	-7.38166337728769
CAGL0L02607g	0.368984974763944	4.61781731165663	1.30778369050325	0.288462263290394	0.372821982700336	-7.38496395807488
CAGL0H01947g	-0.352199358737236	4.81258042530067	-1.29490190042238	0.292292387239143	0.377684966882911	-7.39911693333197
CAGL0J05742g	-0.148118432635504	5.19355445139744	-1.29449029769728	0.292415664930791	0.377757018076143	-7.39956858801078
CAGL0K04015g	0.253302837279651	5.09715820706332	1.29348976962962	0.292715562076441	0.378057149080722	-7.40066632632256
CAGL0A04653g	0.150265216502523	6.31511711377835	1.28920249901989	0.294004360453601	0.379634063405931	-7.40536774573247
CAGL0D02222g	0.0701048379064702	5.42877429151457	1.28227330513418	0.296100206613069	0.38225211259809	-7.4129579591789
CAGL0G01760g	0.0605611645533521	6.93001366641853	1.27914770423504	0.297050816532902	0.383390846251808	-7.4163783032702
CAGL0I09988g	0.162490012420341	5.43285254219925	1.27776636032114	0.297471971826481	0.383845867705066	-7.41788921958862
CAGL0E03630g	-0.436543157309285	3.51001684158702	-1.27579390473401	0.298074455023017	0.384534603609357	-7.42004595853533
CAGL0J05247g	0.603438438553261	4.69949293257149	1.27483525444821	0.298367743083168	0.384824232953048	-7.42109385969025
CAGL0I02552g	0.261365033401016	5.73025745092886	1.27404448791259	0.298609900664878	0.385047797699929	-7.42195809164514
CAGL0C01969g	0.0454575612933592	5.84710658631437	1.27304693442161	0.298915681857246	0.385309037352509	-7.42304812091227
CAGL0D03960g	-0.18798922637559	5.18217106219555	-1.27293429934266	0.29895022898074	0.385309037352509	-7.42317118343443
CAGL0B01375g	-0.0530051704645089	8.25776507823973	-1.26836198943255	0.300356233017598	0.387032041394164	-7.42816435112922
CAGL0M04213g	-0.487476310438605	4.88727914074009	-1.26711341390396	0.300741397868127	0.387387393763269	-7.4295270203741
CAGL0F00891g	-1.21235082677212	-1.5265731351467	-1.26679926705975	0.300838389704954	0.387387393763269	-7.42986981714164
CAGL0K07227r	-1.11358428934627	-1.6932629800525	-1.26679496345672	0.300839718659769	0.387387393763269	-7.42987451307148
CAGL0I07359g	0.0864211842415452	5.46563192077585	1.26310167125964	0.301982514669096	0.38870983498899	-7.4339029123023
CAGL0K12738g	-0.103129454614545	6.56538739326418	-1.26302703237441	0.302005657318524	0.38870983498899	-7.43398429074664
CAGL0H03531g	0.122812089069653	7.73290049724689	1.26256339692491	0.30214945508138	0.388805474052511	-7.43448976124077
CAGL0F02717g	0.467756492800634	6.02873183737218	1.26168565973749	0.302421886910648	0.389066557200523	-7.43544656111711
CAGL0J02838g	0.162479668400537	6.49263442452829	1.25976252687313	0.30301970109662	0.389746029341514	-7.43754228840853
CAGL0B04873g	-0.13749230270839	5.72573559422331	-1.25895602099449	0.303270780375024	0.389979318822859	-7.43842091567477
CAGL0M03817g	0.127230488779002	5.7309053596888	1.25562095949838	0.304311390005769	0.391227533796479	-7.44205257328737
CAGL0E01111g	-0.189556142715251	5.37659632923762	-1.25103008613429	0.305750038282592	0.392986782492787	-7.44704736382197
CAGL0F08877g	-0.266295709969481	4.55554887976346	-1.24992980425302	0.306095904672197	0.393340970748953	-7.44824369346583
CAGL0D02596g	-0.128715345629395	5.66882270193705	-1.24943226759871	0.306252438081237	0.393451754549833	-7.44878456510987
CAGL0M13145g	0.574624399359711	3.64387470500855	1.24897731832642	0.306395646973415	0.393545373006487	-7.44927908713365
CAGL0H07315g	-0.234934619832851	3.7311218594877	-1.24081850510171	0.308975941259641	0.396768508457125	-7.45813891088524
CAGL0K11000g	-0.08886504072556	4.80881830128452	-1.23862421441013	0.30967381615292	0.39757342849371	-7.46051890298689
CAGL0L00297g	-0.168995971913207	6.68566172876688	-1.23556604943828	0.310649215107316	0.398557427525922	-7.4638338466388
CAGL0A04532r	0.827195703515931	-1.98502735193307	1.23555117784839	0.310653966298578	0.398557427525922	-7.46384996110828
CAGL0H09592g	0.827195703515931	-1.98502735193307	1.23555117784839	0.310653966298578	0.398557427525922	-7.46384996110828
CAGL0M02101g	0.109348748227667	5.82499428202577	1.23527331893989	0.310742751049824	0.398579938588667	-7.46415103144042
CAGL0F08393g	0.0941750239355805	6.84501607787766	1.23395190268366	0.31116535187692	0.399030516560019	-7.46558256429737
CAGL0E03267g	-0.0933725048720877	6.12117632855636	-1.23326220734068	0.311386163263364	0.399207113557908	-7.46632955575286
CAGL0M11462g	0.195248051686046	7.11297977212254	1.23307613460547	0.311445764196652	0.399207113557908	-7.46653106546068
CAGL0L11286g	-0.34489549834493	0.318267619656887	-1.23267460466444	0.311574419165769	0.399280548610279	-7.46696587679636
CAGL0H09240g	0.123718668794136	5.37957193720244	1.23206722602387	0.311769136942116	0.399438589693415	-7.46762351998814
CAGL0H01199g	0.168697680400724	6.9513813092158	1.2300367758155	0.31242100422776	0.400182124234047	-7.46982131132085
CAGL0M04345g	0.331368223379325	3.28571699647079	1.22661073888439	0.313524173921345	0.401503262323169	-7.4735272776318
CAGL0B03575g	0.10369222832019	6.57428277185035	1.22599779650843	0.313721970660615	0.401664628340078	-7.47418997753354
CAGL0A02475g	0.440308100662051	5.41588618233558	1.22202542985167	0.315007039219385	0.403217658300723	-7.47848241137134
CAGL0L12914g	0.427548373245886	7.56557809733307	1.22152108819036	0.31517059002974	0.403334732666147	-7.47902709025512
CAGL0F06171g	0.0908651138633303	7.57315197338895	1.22099817836915	0.315340256401761	0.403459577994021	-7.47959175080636
CAGL0H01837g	0.475578766150655	6.06090333255233	1.21894514772933	0.31600732264717	0.404220615045934	-7.48180799487399
CAGL0L05588g	-0.20230310324116	3.9754517807196	-1.21809844953479	0.316282861190721	0.404480596197048	-7.48272167524085
CAGL0K01881g	0.162900276513959	5.01927619081795	1.2167071307416	0.31673618157052	0.40496776414238	-7.48422264161736
CAGL0I08107g	-0.125879699968317	6.12766168683201	-1.21582525078433	0.317023869071819	0.405242985482482	-7.48517375021451
CAGL0F07667g	0.0568596077938519	6.33102768699892	1.21426119058211	0.317534771881396	0.405803345974512	-7.48686007207896
CAGL0B04543g	0.106254516747998	6.40822298864571	1.21389440277152	0.317654708584805	0.405863917454209	-7.48725543513446
CAGL0K00979g	0.0910846883068146	6.47863772358814	1.21101869543139	0.318596688284044	0.406974536746399	-7.49035390490503
CAGL0F04367g	0.0588795544291347	7.04852628240166	1.20915821897893	0.319207672209769	0.407661932438634	-7.49235728981184
CAGL0I08569g	-0.126813110374435	6.36662735552164	-1.2064904280297	0.320085919826564	0.40869026048143	-7.49522832933608
CAGL0L04832g	1.09454211214841	-1.72972587796328	1.2042810452285	0.320815170067428	0.409527920722623	-7.49760453502205
CAGL0A04411g	0.0631780155858381	6.48061480455979	1.20270739487527	0.321335642739672	0.410098750257406	-7.49929617153936
CAGL0M07513g	0.119328161299163	7.39738190815329	1.20087400128068	0.321943135742273	0.410780352218476	-7.50126614510681
CAGL0I03432g	-0.502366968648375	1.98318087266602	-1.19809678438208	0.322865647444093	0.411863496910556	-7.50424843639152
